"","order_item_id","item_id","item_price","user_reg_date","childrensize","nodelivery","present","waitingtime","lowprice","xmas","newyears","age","oldppl","noitems","noorders","prebd","female","male","difforder","preorders"
"9034",109034,1656,49.9,2016-10-22,0,0,0,0,0,0,0,63,0,15,2,0,1,0,0,-193
"9035",109035,1656,49.9,2016-10-22,0,0,0,0,0,0,0,63,0,15,2,0,1,0,0,-193
"9036",109036,1640,69.9,2016-10-22,0,0,0,0,0,0,0,63,0,15,2,0,1,0,0,-193
"9037",109037,1562,99.9,2016-10-22,0,0,0,0,0,0,0,63,0,15,2,0,1,0,0,-274
"9038",109038,1486,59.9,2016-10-22,0,0,0,0,0,0,0,63,0,15,2,0,1,0,0,-288
"9039",109039,1486,59.9,2016-10-22,0,0,0,0,0,0,0,63,0,15,2,0,1,0,0,-288
"9040",109040,1743,79.9,2016-10-22,0,0,0,0,0,0,0,63,0,15,2,0,1,0,0,-291
"9041",109041,1677,49.9,2016-10-22,0,0,0,0,0,0,0,63,0,15,2,0,1,0,0,727
"9042",109042,1476,29.9,2016-10-22,0,0,0,0,0,0,0,63,0,15,2,0,1,0,0,727
"9043",109043,1630,49.9,2016-10-22,0,0,0,0,0,0,0,63,0,15,2,0,1,0,0,727
"9044",109044,1630,49.9,2016-10-22,0,0,0,0,0,0,0,63,0,15,2,0,1,0,0,727
"26570",126570,1500,69.9,2016-10-22,0,1,0,-99,0,0,-99,63,0,1,2,-99,1,0,1,-99
"5937",105937,1718,69.9,2015-02-17,0,0,0,0,0,0,0,67,0,5,2,0,1,0,0,-491
"5938",105938,1718,69.9,2015-02-17,0,0,0,0,0,0,0,67,0,5,2,0,1,0,0,-491
"5939",105939,1718,69.9,2015-02-17,0,1,0,-99,0,0,-99,67,0,5,2,-99,1,0,0,-99
"5940",105940,1558,169.9,2015-02-17,0,0,0,0,0,0,0,67,0,5,2,0,1,0,0,-500
"5941",105941,1718,69.9,2015-02-17,0,1,0,-99,0,0,-99,67,0,5,2,-99,1,0,0,-99
"41787",141787,1718,69.9,2015-02-17,0,0,0,0,0,1,0,67,0,1,2,0,1,0,0,-679
"47045",147045,1624,59.9,2015-10-21,0,0,0,0,0,1,0,60,0,7,1,0,1,0,0,-1004
"47046",147046,1624,59.9,2015-10-21,0,0,0,0,0,1,0,60,0,7,1,0,1,0,0,-1004
"47047",147047,1624,59.9,2015-10-21,0,0,0,0,0,1,0,60,0,7,1,0,1,0,0,-1004
"47048",147048,1569,69.9,2015-10-21,0,0,0,0,0,1,0,60,0,7,1,0,1,0,0,-1004
"47049",147049,1569,69.9,2015-10-21,0,0,0,0,0,1,0,60,0,7,1,0,1,0,0,-1004
"47050",147050,1847,89.9,2015-10-21,0,0,0,0,0,1,0,60,0,7,1,0,1,0,0,-1004
"47051",147051,1847,89.9,2015-10-21,0,0,0,0,0,1,0,60,0,7,1,0,1,0,0,-1004
"28866",128866,1783,19.9,2016-09-16,0,1,0,-99,1,0,-99,67,0,1,3,-99,1,0,0,-99
"32350",132350,1944,69.9,2016-09-16,0,0,0,0,0,0,0,67,0,4,3,0,1,0,0,-389
"32351",132351,1944,69.9,2016-09-16,0,0,0,0,0,0,0,67,0,4,3,0,1,0,0,-389
"32352",132352,1497,129.9,2016-09-16,0,0,0,0,0,0,0,67,0,4,3,0,1,0,0,-389
"32353",132353,378,39.9,2016-09-16,0,0,0,0,0,0,0,67,0,4,3,0,1,0,0,-389
"37408",137408,1769,89.9,2016-09-16,0,0,0,0,0,0,0,67,0,2,3,0,1,0,0,-396
"37409",137409,1977,89.9,2016-09-16,0,0,0,0,0,0,0,67,0,2,3,0,1,0,0,-396
"35841",135841,1636,69.9,2015-02-17,0,0,0,0,0,0,0,49,0,10,1,0,1,0,0,-702
"35842",135842,1636,69.9,2015-02-17,0,0,0,0,0,0,0,49,0,10,1,0,1,0,0,-702
"35843",135843,1471,69.9,2015-02-17,0,0,0,0,0,0,0,49,0,10,1,0,1,0,0,-702
"35844",135844,1617,69.9,2015-02-17,0,0,0,0,0,0,0,49,0,10,1,0,1,0,0,-702
"35845",135845,1530,79.9,2015-02-17,0,0,0,0,0,0,0,49,0,10,1,0,1,0,0,-702
"35846",135846,1615,99.9,2015-02-17,0,0,0,0,0,0,0,49,0,10,1,0,1,0,0,-702
"35847",135847,1532,26.9,2015-02-17,0,0,0,0,0,0,0,49,0,10,1,0,1,0,0,-702
"35848",135848,1532,26.9,2015-02-17,0,0,0,0,0,0,0,49,0,10,1,0,1,0,0,-702
"35849",135849,1415,21.9,2015-02-17,0,0,0,0,1,0,0,49,0,10,1,0,1,0,0,-702
"35850",135850,1415,21.9,2015-02-17,0,0,0,0,1,0,0,49,0,10,1,0,1,0,0,-702
"1656",101656,1501,129.9,2015-02-17,0,0,0,0,0,0,0,55,0,8,3,0,1,0,0,-297
"1657",101657,1618,179.9,2015-02-17,0,0,0,0,0,0,0,55,0,8,3,0,1,0,0,-297
"1658",101658,1618,179.9,2015-02-17,0,0,0,0,0,0,0,55,0,8,3,0,1,0,0,-297
"1659",101659,1485,149.9,2015-02-17,0,0,0,0,0,0,0,55,0,8,3,0,1,0,0,-489
"1660",101660,498,49.9,2015-02-17,0,0,0,0,0,0,0,55,0,8,3,0,1,0,0,-489
"1661",101661,498,49.9,2015-02-17,0,0,0,0,0,0,0,55,0,8,3,0,1,0,0,-489
"1662",101662,498,49.9,2015-02-17,0,0,0,0,0,0,0,55,0,8,3,0,1,0,0,-491
"1663",101663,498,49.9,2015-02-17,0,0,0,0,0,0,0,55,0,8,3,0,1,0,0,-491
"22136",122136,147,79.9,2015-02-17,0,0,0,0,0,0,0,55,0,3,3,0,1,0,1,-384
"22137",122137,109,89.9,2015-02-17,0,0,0,0,0,0,0,55,0,3,3,0,1,0,0,-384
"22138",122138,109,89.9,2015-02-17,0,0,0,0,0,0,0,55,0,3,3,0,1,0,0,-384
"41984",141984,1577,159.9,2015-02-17,0,0,0,0,0,1,0,55,0,2,3,0,1,0,1,-482
"41985",141985,1485,149.9,2015-02-17,0,0,0,0,0,1,0,55,0,2,3,0,1,0,0,-500
"33849",133849,1705,119.9,2016-09-05,0,0,0,0,0,0,0,48,0,2,2,0,1,0,0,-217
"33850",133850,1546,29.9,2016-09-05,0,0,0,0,0,0,0,48,0,2,2,0,1,0,0,-217
"39359",139359,1653,159.9,2016-09-05,0,0,0,0,0,0,0,48,0,1,2,0,1,0,1,-299
"22507",122507,1826,100,2015-02-17,0,0,0,0,0,0,0,42,0,3,5,0,1,0,0,-392
"22508",122508,1667,79.9,2015-02-17,0,0,0,0,0,0,0,42,0,3,5,0,1,0,0,-392
"22509",122509,1772,139.9,2015-02-17,0,1,0,-99,0,0,-99,42,0,3,5,-99,1,0,0,-99
"26653",126653,2080,119.9,2015-02-17,0,0,0,0,0,0,0,42,0,6,5,0,1,0,0,-399
"26654",126654,1574,39.9,2015-02-17,0,0,0,0,0,0,0,42,0,6,5,0,1,0,0,-399
"26655",126655,1574,39.9,2015-02-17,0,0,0,0,0,0,0,42,0,6,5,0,1,0,0,-399
"26656",126656,2137,24.9,2015-02-17,0,0,0,0,0,0,0,42,0,6,5,0,1,0,0,-399
"26657",126657,1476,29.9,2015-02-17,0,0,0,0,0,0,0,42,0,6,5,0,1,0,0,-402
"26658",126658,1716,89.9,2015-02-17,0,0,0,0,0,0,0,42,0,6,5,0,1,0,0,-507
"27592",127592,1826,100,2015-02-17,0,0,0,0,0,0,0,42,0,1,5,0,1,0,0,-406
"36194",136194,2080,119.9,2015-02-17,0,0,0,0,0,0,0,42,0,1,5,0,1,0,1,-410
"41166",141166,1826,100,2015-02-17,0,0,0,0,0,0,0,42,0,1,5,0,1,0,1,-490
"3130",103130,1894,45.9,2016-03-19,0,0,0,0,0,0,0,48,0,6,1,0,1,0,0,184
"3131",103131,1739,139.9,2016-03-19,0,0,0,0,0,0,0,48,0,6,1,0,1,0,0,184
"3132",103132,2062,89.9,2016-03-19,0,0,0,0,0,0,0,48,0,6,1,0,1,0,0,177
"3133",103133,1891,27.9,2016-03-19,0,0,0,0,0,0,0,48,0,6,1,0,1,0,0,100
"3134",103134,1964,159.9,2016-03-19,0,0,0,0,0,0,0,48,0,6,1,0,1,0,0,100
"3135",103135,1894,45.9,2016-03-19,0,0,0,0,0,0,0,48,0,6,1,1,1,0,0,-4
"13332",113332,1687,39.9,2016-10-25,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-607
"13333",113333,1687,39.9,2016-10-25,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-607
"13334",113334,1760,49.9,2016-10-25,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-607
"13335",113335,1574,39.9,2016-10-25,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-607
"13336",113336,1574,39.9,2016-10-25,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-607
"13337",113337,1415,24.9,2016-10-25,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-607
"13338",113338,1760,49.9,2016-10-25,0,0,0,0,0,0,0,59,0,7,1,0,1,0,0,-607
"40024",140024,1802,32.95,2015-07-17,0,0,0,0,0,0,0,46,0,1,1,0,1,0,0,-110
"28520",128520,1826,100,2016-11-12,0,0,0,0,0,0,0,53,0,2,1,0,1,0,0,-307
"28521",128521,1956,100,2016-11-12,0,0,0,0,0,0,0,53,0,2,1,0,1,0,0,-313
"16606",116606,1666,99.9,2015-07-22,0,1,0,-99,0,0,-99,72,0,1,3,-99,1,0,0,-99
"39456",139456,1749,99.9,2015-07-22,0,0,0,0,0,0,0,72,0,1,3,0,1,0,0,-720
"43204",143204,1437,69.9,2015-07-22,0,0,0,0,0,1,0,72,0,2,3,0,1,0,0,-796
"43205",143205,1500,69.9,2015-07-22,0,0,0,0,0,1,0,72,0,2,3,0,1,0,0,-796
"49385",149385,133,89.9,2015-04-11,0,0,0,0,0,1,0,53,0,2,1,0,1,0,0,-107
"49386",149386,147,79.9,2015-04-11,0,0,0,0,0,1,0,53,0,2,1,0,1,0,0,-107
"34004",134004,1872,209.9,2015-09-21,0,0,0,0,0,0,0,70,0,1,3,0,1,0,0,1
"40177",140177,1922,119.9,2015-09-21,0,0,0,0,0,0,0,70,0,1,3,1,1,0,1,-8
"46749",146749,1613,199.9,2015-09-21,0,0,0,0,0,1,0,70,0,2,3,0,1,0,1,-89
"46750",146750,1593,219.9,2015-09-21,0,0,0,0,0,1,0,70,0,2,3,0,1,0,0,-89
"2239",102239,1532,26.9,2015-06-22,0,0,0,0,0,0,0,56,0,6,2,0,1,0,0,186
"2240",102240,1532,26.9,2015-06-22,0,0,0,0,0,0,0,56,0,6,2,0,1,0,0,186
"2241",102241,1623,39.9,2015-06-22,0,0,0,0,0,0,0,56,0,6,2,0,1,0,0,186
"2242",102242,1657,149.9,2015-06-22,0,0,0,0,0,0,0,56,0,6,2,0,1,0,0,182
"2243",102243,1607,59.9,2015-06-22,0,0,0,0,0,0,0,56,0,6,2,0,1,0,0,88
"2244",102244,1657,149.9,2015-06-22,0,1,0,-99,0,0,-99,56,0,6,2,-99,1,0,0,-99
"8038",108038,1623,39.9,2015-06-22,0,0,0,0,0,0,0,56,0,2,2,0,1,0,0,180
"8039",108039,1623,39.9,2015-06-22,0,0,0,0,0,0,0,56,0,2,2,0,1,0,0,180
"4079",104079,1865,134.9,2015-02-17,0,0,0,0,0,0,0,58,0,5,1,0,1,0,0,-692
"4080",104080,1507,24.9,2015-02-17,0,0,0,0,0,0,0,58,0,5,1,0,1,0,0,-692
"4081",104081,1517,69.9,2015-02-17,0,0,0,0,0,0,0,58,0,5,1,0,1,0,0,-788
"4082",104082,1517,69.9,2015-02-17,0,0,0,0,0,0,0,58,0,5,1,0,1,0,0,-788
"4083",104083,1505,49.9,2015-02-17,0,0,0,0,0,0,0,58,0,5,1,0,1,0,0,-799
"3859",103859,1687,39.9,2015-02-17,0,0,0,0,0,0,0,58,0,3,1,0,1,0,0,1
"3860",103860,1557,89.9,2015-02-17,0,0,0,0,0,0,0,58,0,3,1,0,1,0,0,1
"3861",103861,1645,39.9,2015-02-17,0,0,0,0,0,0,0,58,0,3,1,0,1,0,0,1
"48957",148957,1709,119.9,2015-02-17,0,0,0,0,0,1,0,67,0,1,1,0,1,0,0,-685
"25842",125842,1478,99.9,2015-02-17,0,0,0,0,0,0,0,44,0,4,1,0,1,0,0,-782
"25843",125843,1486,59.9,2015-02-17,0,0,0,0,0,0,0,44,0,4,1,0,1,0,0,-890
"25844",125844,1486,59.9,2015-02-17,0,0,0,0,0,0,0,44,0,4,1,0,1,0,0,-890
"25845",125845,1704,59.9,2015-02-17,0,0,0,0,0,0,0,44,0,4,1,0,1,0,0,-890
"2068",102068,2115,35,2016-03-27,0,0,0,0,0,0,0,-99,-99,1,1,-99,1,0,0,-99
"44209",144209,1821,109.95,2016-02-08,0,0,0,0,0,1,0,62,0,3,1,0,1,0,0,-403
"44210",144210,1547,39.9,2016-02-08,0,0,0,0,0,1,0,62,0,3,1,0,1,0,0,-403
"44211",144211,1573,39.9,2016-02-08,0,1,0,-99,0,1,-99,62,0,3,1,-99,1,0,0,-99
"31182",131182,1966,229.9,2016-02-11,0,0,0,0,0,0,0,-99,-99,2,1,-99,1,0,0,-99
"31183",131183,1445,59.9,2016-02-11,0,0,0,0,0,0,0,-99,-99,2,1,-99,1,0,0,-99
"23025",123025,1613,199.9,2015-02-17,0,1,0,-99,0,0,-99,58,0,3,2,-99,1,0,0,-99
"23026",123026,1837,170,2015-02-17,0,1,0,-99,0,0,-99,58,0,3,2,-99,1,0,0,-99
"23027",123027,1670,199.9,2015-02-17,0,1,0,-99,0,0,-99,58,0,3,2,-99,1,0,0,-99
"23925",123925,1546,29.9,2015-02-17,0,0,0,0,0,0,0,58,0,9,2,0,1,0,0,-299
"23926",123926,1613,199.9,2015-02-17,0,0,0,0,0,0,0,58,0,9,2,0,1,0,0,-299
"23927",123927,498,49.9,2015-02-17,0,0,0,0,0,0,0,58,0,9,2,0,1,0,0,-306
"23928",123928,1837,170,2015-02-17,0,0,0,0,0,0,0,58,0,9,2,0,1,0,0,-306
"23929",123929,1532,26.9,2015-02-17,0,0,0,0,0,0,0,58,0,9,2,0,1,0,0,-313
"23930",123930,1718,69.9,2015-02-17,0,0,0,0,0,0,0,58,0,9,2,0,1,0,0,-394
"23931",123931,1514,69.9,2015-02-17,0,0,0,0,0,0,0,58,0,9,2,0,1,0,0,-394
"23932",123932,1670,199.9,2015-02-17,0,0,0,0,0,0,0,58,0,9,2,0,1,0,0,-394
"23933",123933,1532,26.9,2015-02-17,0,0,0,0,0,0,0,58,0,9,2,0,1,0,0,705
"44701",144701,201,72.95,2015-06-15,0,0,0,0,0,1,0,44,0,2,1,0,1,0,0,-506
"44702",144702,1902,65.95,2015-06-15,0,0,0,0,0,1,0,44,0,2,1,0,1,0,0,-506
"34479",134479,1837,170,2015-06-02,0,0,0,0,0,0,0,62,0,3,1,0,1,0,0,-202
"34480",134480,1936,129.9,2015-06-02,0,0,0,0,0,0,0,62,0,3,1,0,1,0,0,-202
"34481",134481,1837,170,2015-06-02,0,0,0,0,0,0,0,62,0,3,1,0,1,0,0,-202
"2128",102128,1930,399.95,2015-09-23,0,0,0,0,0,0,0,49,0,2,2,0,1,0,0,-217
"2129",102129,1517,69.9,2015-09-23,0,1,0,-99,0,0,-99,49,0,2,2,-99,1,0,0,-99
"9876",109876,1930,399.95,2015-09-23,0,0,0,0,0,0,0,49,0,4,2,0,1,0,0,-223
"9877",109877,1415,21.9,2015-09-23,0,0,0,0,1,0,0,49,0,4,2,0,1,0,0,-308
"9878",109878,1415,21.9,2015-09-23,0,0,0,0,1,0,0,49,0,4,2,0,1,0,0,-402
"9879",109879,1415,21.9,2015-09-23,0,1,0,-99,1,0,-99,49,0,4,2,-99,1,0,0,-99
"15604",115604,32,12.9,2016-05-23,0,0,0,0,1,0,0,64,0,7,2,0,1,0,0,-619
"15605",115605,1487,59.9,2016-05-23,0,0,0,0,0,0,0,64,0,7,2,0,1,0,0,-619
"15606",115606,1487,59.9,2016-05-23,0,0,0,0,0,0,0,64,0,7,2,0,1,0,0,-619
"15607",115607,1401,26.9,2016-05-23,0,0,0,0,0,0,0,64,0,7,2,0,1,0,0,-619
"15608",115608,1470,39.9,2016-05-23,0,0,0,0,0,0,0,64,0,7,2,0,1,0,0,-702
"15609",115609,1532,26.9,2016-05-23,0,0,0,0,0,0,0,64,0,7,2,0,1,0,0,-619
"15610",115610,1470,39.9,2016-05-23,0,0,0,0,0,0,0,64,0,7,2,0,1,0,0,-798
"36908",136908,1813,114.9,2016-05-23,0,0,0,0,0,0,0,64,0,2,2,0,1,0,1,-714
"36909",136909,389,39.9,2016-05-23,0,0,0,0,0,0,0,64,0,2,2,0,1,0,0,-714
"19399",119399,1474,59.9,2015-12-31,0,0,0,0,0,0,0,51,0,3,2,0,1,0,0,-770
"19400",119400,1637,69.9,2015-12-31,0,0,0,0,0,0,0,51,0,3,2,0,1,0,0,-770
"19401",119401,1476,29.9,2015-12-31,0,0,0,0,0,0,0,51,0,3,2,0,1,0,0,-770
"36498",136498,378,59.9,2015-12-31,0,0,0,0,0,0,0,51,0,2,2,0,1,0,1,-795
"36499",136499,1677,49.9,2015-12-31,0,0,0,0,0,0,0,51,0,2,2,0,1,0,0,227
"1990",101990,1847,89.9,2015-02-17,0,0,0,0,0,0,0,62,0,3,2,0,1,0,0,-516
"1991",101991,1847,89.9,2015-02-17,0,1,0,-99,0,0,-99,62,0,3,2,-99,1,0,0,-99
"1992",101992,1517,69.9,2015-02-17,0,1,0,-99,0,0,-99,62,0,3,2,-99,1,0,0,-99
"31807",131807,1917,89.9,2015-02-17,0,0,0,0,0,0,0,62,0,2,2,0,1,0,0,-605
"31808",131808,1550,129.9,2015-02-17,0,0,0,0,0,0,0,62,0,2,2,0,1,0,0,-616
"24141",124141,1607,59.9,2015-02-17,0,0,0,0,0,0,0,50,0,1,1,0,1,0,0,-597
"24742",124742,17,39.9,2015-02-17,0,1,0,-99,0,0,-99,57,0,2,3,-99,1,0,0,-99
"24743",124743,17,39.9,2015-02-17,0,1,0,-99,0,0,-99,57,0,2,3,-99,1,0,0,-99
"30223",130223,1470,39.9,2015-02-17,0,0,0,0,0,0,0,57,0,3,3,0,1,0,1,-400
"30224",130224,1470,39.9,2015-02-17,0,0,0,0,0,0,0,57,0,3,3,0,1,0,0,-400
"30225",130225,1547,39.9,2015-02-17,0,0,0,0,0,0,0,57,0,3,3,0,1,0,0,612
"36170",136170,1470,39.9,2015-02-17,0,0,0,0,0,0,0,57,0,2,3,0,1,0,1,-408
"36171",136171,1470,39.9,2015-02-17,0,0,0,0,0,0,0,57,0,2,3,0,1,0,0,-408
"47153",147153,1700,169,2016-02-27,0,0,0,0,0,1,0,51,0,3,1,0,1,0,0,-684
"47154",147154,1649,25.95,2016-02-27,0,0,0,0,0,1,0,51,0,3,1,0,1,0,0,-684
"47155",147155,1650,19.9,2016-02-27,0,1,0,-99,1,1,-99,51,0,3,1,-99,1,0,0,-99
"44592",144592,1936,129.9,2016-06-30,0,0,0,0,0,1,0,-99,-99,1,1,-99,1,0,0,-99
"32910",132910,1682,49.9,2015-12-27,0,0,0,0,0,0,0,-99,-99,1,1,-99,1,0,0,-99
"11366",111366,1570,199.9,2016-06-30,0,0,0,0,0,0,0,46,0,10,2,0,1,0,0,-923
"11367",111367,1647,69.9,2016-06-30,0,0,0,0,0,0,0,46,0,10,2,0,1,0,0,-923
"11368",111368,1570,199.9,2016-06-30,0,0,0,0,0,0,0,46,0,10,2,0,1,0,0,-927
"11369",111369,1582,189.9,2016-06-30,0,0,0,0,0,0,0,46,0,10,2,0,1,0,0,-1004
"11370",111370,1681,69.9,2016-06-30,0,0,0,0,0,0,0,46,0,10,2,0,1,0,0,-1027
"11371",111371,1485,149.9,2016-06-30,0,0,0,0,0,0,0,46,0,10,2,0,1,0,0,-1027
"11372",111372,1485,149.9,2016-06-30,0,0,0,0,0,0,0,46,0,10,2,0,1,0,0,-1027
"11373",111373,2064,179.9,2016-06-30,0,1,0,-99,0,0,-99,46,0,10,2,-99,1,0,0,-99
"11374",111374,1888,199.9,2016-06-30,0,1,0,-99,0,0,-99,46,0,10,2,-99,1,0,0,-99
"11375",111375,1764,184,2016-06-30,0,1,0,-99,0,0,-99,46,0,10,2,-99,1,0,0,-99
"34643",134643,1582,189.9,2016-06-30,0,0,0,0,0,0,0,46,0,1,2,0,1,0,1,-1026
"40981",140981,71,49.95,2016-03-31,0,0,0,0,0,0,0,54,0,1,1,0,1,0,0,-109
"44358",144358,1694,130,2015-11-01,0,0,0,0,0,1,0,51,0,2,1,0,1,0,0,-1088
"44359",144359,1694,130,2015-11-01,0,0,0,0,0,1,0,51,0,2,1,0,1,0,0,-1088
"31113",131113,1401,26.9,2016-05-13,0,0,0,0,0,0,0,52,0,6,1,0,1,0,0,-300
"31114",131114,1401,26.9,2016-05-13,0,0,0,0,0,0,0,52,0,6,1,0,1,0,0,-300
"31115",131115,1532,26.9,2016-05-13,0,0,0,0,0,0,0,52,0,6,1,0,1,0,0,-300
"31116",131116,1546,29.9,2016-05-13,0,0,0,0,0,0,0,52,0,6,1,0,1,0,0,-300
"31117",131117,1581,149.9,2016-05-13,0,0,0,0,0,0,0,52,0,6,1,0,1,0,0,-306
"31118",131118,1401,26.9,2016-05-13,0,1,0,-99,0,0,-99,52,0,6,1,-99,1,0,0,-99
"44321",144321,1669,89.9,2016-03-31,0,0,0,0,0,1,0,55,0,3,1,0,1,0,0,-83
"44322",144322,1955,79.9,2016-03-31,0,0,0,0,0,1,0,55,0,3,1,0,1,0,0,-83
"44323",144323,108,19.9,2016-03-31,0,0,0,0,1,1,0,55,0,3,1,0,1,0,0,-83
"7111",107111,1480,89.95,2015-12-20,0,0,0,0,0,0,0,66,0,2,2,0,1,0,0,-502
"7112",107112,1617,69.9,2015-12-20,0,0,0,0,0,0,0,66,0,2,2,0,1,0,0,405
"19476",119476,4,89.9,2015-12-20,0,0,0,0,0,0,0,66,0,2,2,0,1,0,1,-580
"19477",119477,22,24.9,2015-12-20,0,0,0,0,0,0,0,66,0,2,2,0,1,0,0,-580
"14001",114001,1794,179.9,2015-02-17,0,0,0,0,0,0,0,66,0,3,1,1,1,0,0,-24
"14002",114002,1973,149.9,2015-02-17,0,0,0,0,0,0,0,66,0,3,1,1,1,0,0,-24
"14003",114003,1794,179.9,2015-02-17,0,0,0,0,0,0,0,66,0,3,1,1,1,0,0,-24
"25187",125187,1548,59.9,2015-02-17,0,1,0,-99,0,0,-99,118,0,6,2,-99,1,0,0,-99
"25188",125188,1548,59.9,2015-02-17,0,1,0,-99,0,0,-99,118,0,6,2,-99,1,0,0,-99
"25189",125189,498,49.9,2015-02-17,0,1,0,-99,0,0,-99,118,0,6,2,-99,1,0,0,-99
"25190",125190,498,49.9,2015-02-17,0,1,0,-99,0,0,-99,118,0,6,2,-99,1,0,0,-99
"25191",125191,498,49.9,2015-02-17,0,1,0,-99,0,0,-99,118,0,6,2,-99,1,0,0,-99
"25192",125192,498,49.9,2015-02-17,0,1,0,-99,0,0,-99,118,0,6,2,-99,1,0,0,-99
"37176",137176,143,49.9,2015-02-17,0,0,0,0,0,0,0,118,0,1,2,0,1,0,1,-125
"13603",113603,341,24.9,2016-02-24,0,0,0,0,0,0,0,60,0,2,1,0,1,0,0,0
"13604",113604,402,14.9,2016-02-24,0,0,0,0,1,0,0,60,0,2,1,0,1,0,0,0
"25096",125096,1553,299.9,2015-02-17,0,0,0,0,0,0,0,54,0,1,1,0,1,0,0,-887
"15756",115756,1440,69.9,2015-02-17,0,0,0,0,0,0,0,70,0,2,3,0,1,0,0,-309
"15757",115757,1440,69.9,2015-02-17,0,0,0,0,0,0,0,70,0,2,3,0,1,0,0,-309
"19467",119467,1440,69.9,2015-02-17,0,0,0,0,0,0,0,70,0,4,3,0,1,0,0,-381
"19468",119468,1440,69.9,2015-02-17,0,0,0,0,0,0,0,70,0,4,3,0,1,0,0,-381
"20463",120463,1984,47.95,2015-02-17,0,0,0,0,0,0,0,70,0,4,3,0,1,0,0,-382
"20464",120464,1898,39.95,2015-02-17,0,0,0,0,0,0,0,70,0,4,3,0,1,0,0,-395
"41288",141288,1,119.9,2015-02-17,0,0,0,0,0,0,0,70,0,4,3,0,1,0,0,-483
"41289",141289,1,119.9,2015-02-17,0,0,0,0,0,0,0,70,0,4,3,0,1,0,0,-483
"41290",141290,1674,139.9,2015-02-17,0,0,0,0,0,0,0,70,0,4,3,0,1,0,0,-483
"41291",141291,1394,14.9,2015-02-17,0,0,0,0,1,0,0,70,0,4,3,0,1,0,0,-483
"28041",128041,1699,154,2015-02-17,0,0,0,0,0,0,0,60,0,4,3,0,1,0,0,-284
"28042",128042,1699,154,2015-02-17,0,0,0,0,0,0,0,60,0,4,3,0,1,0,0,-287
"28043",128043,1510,149.9,2015-02-17,0,0,0,0,0,0,0,60,0,4,3,0,1,0,0,727
"28044",128044,1510,149.9,2015-02-17,0,1,0,-99,0,0,-99,60,0,4,3,-99,1,0,0,-99
"32483",132483,1705,119.9,2015-02-17,0,0,0,0,0,0,0,60,0,3,3,0,1,0,0,-291
"32484",132484,1541,99.9,2015-02-17,0,0,0,0,0,0,0,60,0,3,3,0,1,0,0,-291
"32485",132485,1541,99.9,2015-02-17,0,1,0,-99,0,0,-99,60,0,3,3,-99,1,0,0,-99
"36648",136648,1625,99.9,2015-02-17,0,0,0,0,0,0,0,60,0,1,3,0,1,0,0,-388
"13252",113252,1815,159.9,2015-02-17,0,1,0,-99,0,0,-99,57,0,1,3,-99,1,0,0,-99
"18757",118757,1815,159.9,2015-02-17,0,0,0,0,0,0,0,57,0,1,3,0,1,0,0,-311
"24139",124139,1542,149.9,2015-02-17,0,0,0,0,0,0,0,57,0,2,3,0,1,0,0,-387
"24140",124140,1747,144.9,2015-02-17,0,0,0,0,0,0,0,57,0,2,3,0,1,0,0,-402
"16671",116671,313,49.9,2015-02-17,0,0,0,0,0,0,0,58,0,2,1,0,1,0,0,182
"16672",116672,1840,149.95,2015-02-17,0,0,0,0,0,0,0,58,0,2,1,0,1,0,0,182
"21184",121184,24,119.9,2015-02-17,0,0,0,0,0,0,0,60,0,1,1,0,1,0,0,123
"26900",126900,1610,219.9,2015-10-02,0,0,0,0,0,0,0,60,0,1,1,0,1,0,0,94
"42091",142091,1867,59.9,2016-01-12,0,0,0,0,0,1,0,73,0,1,2,0,1,0,0,-694
"42464",142464,1640,69.9,2016-01-12,0,0,0,0,0,1,0,73,0,1,2,0,1,0,0,-695
"20369",120369,1693,199.9,2016-04-01,0,0,0,0,0,0,0,52,0,2,1,0,1,0,0,100
"20370",120370,1558,169.9,2016-04-01,0,0,0,0,0,0,0,52,0,2,1,0,1,0,0,80
"15433",115433,1404,16.9,2015-02-17,0,0,0,0,1,0,0,46,0,8,4,0,1,0,0,-211
"15434",115434,1623,39.9,2015-02-17,0,0,0,0,0,0,0,46,0,8,4,0,1,0,0,-211
"15435",115435,1521,79.9,2015-02-17,0,0,0,0,0,0,0,46,0,8,4,0,1,0,0,-211
"15436",115436,156,29.9,2015-02-17,0,0,0,0,0,0,0,46,0,8,4,0,1,0,0,-211
"15437",115437,1561,169.9,2015-02-17,0,0,0,0,0,0,0,46,0,8,4,0,1,0,0,-211
"15438",115438,1607,59.9,2015-02-17,0,0,0,0,0,0,0,46,0,8,4,0,1,0,0,-297
"15439",115439,1677,49.9,2015-02-17,0,0,0,0,0,0,0,46,0,8,4,0,1,0,0,-303
"15440",115440,1607,59.9,2015-02-17,0,0,0,0,0,0,0,46,0,8,4,0,1,0,0,-309
"20823",120823,1561,169.9,2015-02-17,0,0,0,0,0,0,0,46,0,1,4,0,1,0,0,-283
